,file,DI,Stat Par,Avg Odds,Eq Opp,Theil,prec,rec,acc,bal_acc,var
0,Original,0.68,0.4399019428913481,0.0581662042054014,0.0370314517142498,0.0797262876211763,0.648,0.429,0.906,0.699,0.7044697921058491
1,../gan_data/bank/bank-FAIRGAN//sample_data_FAIRGAN_age_0_3_0.csv,0.502,0.0302948152115075,0.0037688062672787,0.0021729444425403,0.1223479972946932,0.408,0.035,0.881,0.514,0.7585610110158526
2,../gan_data/bank/bank-FAIRGAN//sample_data_FAIRGAN_age_1_3_0.csv,0.842,-0.0068012076628597,-0.0021494543264942,-0.0022346368715083,0.1252787602211162,0.058,0.002,0.881,0.5,0.9033169954711464
3,../gan_data/bank/bank-FAIRGAN//sample_data_FAIRGAN_age_2_3_0.csv,0.047,-0.0717868001685648,-0.0603799790289948,-0.0846922804492122,0.0879832482000714,0.138,0.716,0.443,0.561,0.8869846369407224
4,../gan_data/bank/bank-FAIRGAN//sample_data_FAIRGAN_age_3_3_0.csv,0.39,-0.532421191738904,-0.1548644548473277,-0.1678788086506495,0.1429394457545293,0.081,0.31,0.509,0.422,0.948090009375114
5,../gan_data/bank/bank-FAIRGAN//sample_data_FAIRGAN_age_4_3_0.csv,0.152,-0.201555716304914,-0.0481735971370857,-0.0494864676514606,0.1386904667243687,0.093,0.347,0.528,0.449,1.1040511004546931
6,../gan_data/bank/bank-FAIRGAN//sample_data_FAIRGAN_age_5_3_0.csv,0.111,-0.2258830446283736,-0.0582272341018382,-0.054935965543636,0.0942654225335663,0.104,0.603,0.348,0.458,0.5428500989491027
7,../gan_data/bank/bank-FAIRGAN//sample_data_FAIRGAN_age_6_3_0.csv,0.181,-0.4328036597566645,-0.1147098852564938,-0.1045115444813837,0.0751080751517866,0.099,0.669,0.25,0.432,0.5548565135177367
8,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_0.csv,0.4,0.0769962783415106,-0.0272063732272607,-0.0592955638573762,0.1035103628509899,0.615,0.208,0.892,0.595,0.7070671095148247
9,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_1.csv,0.062,0.0031881215993406,-0.0723771518089129,-0.1517131073562509,0.103975716913476,0.603,0.206,0.891,0.594,0.7019405306318018
10,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_10.csv,0.32,0.0650826193974741,-0.035279526382299,-0.0678890907221441,0.1022954793755197,0.576,0.231,0.89,0.604,0.6986026868874082
11,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_11.csv,0.26,-0.0244894098589091,-0.0656266799529481,-0.1265357416229678,0.1081469116811182,0.612,0.162,0.89,0.574,0.7041480506872585
12,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_12.csv,0.468,0.1204903033056196,-0.0174987856929269,-0.0372553723823559,0.0975287731890101,0.637,0.261,0.896,0.62,0.7010018012089377
13,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_13.csv,0.32,0.0568340014201006,-0.0421541669356926,-0.0875804000868263,0.1022164332341368,0.62,0.219,0.893,0.601,0.6938299287955967
14,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_14.csv,0.334,0.043390559216822,-0.0316919995757443,-0.0635066433606379,0.1063669427882161,0.673,0.168,0.893,0.579,0.7032297257770072
15,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_15.csv,0.146,-0.0205486082524812,-0.0773431746375084,-0.1420776639133564,0.1030349416642867,0.567,0.227,0.889,0.602,0.6907104481023875
16,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_2.csv,0.102,-0.0102284550343634,-0.0573677465712261,-0.1044338577189795,0.1072890369646077,0.58,0.178,0.889,0.581,0.7009012933440247
17,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_3.csv,0.814,-0.074365672818216,-0.0804567167172823,-0.1462133415589905,0.1109271822729153,0.573,0.142,0.887,0.564,0.6989397720876881
18,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_4.csv,0.13,-0.0143504327132937,-0.0741572461661975,-0.1503855776810501,0.1053844629688437,0.609,0.191,0.891,0.587,0.6965786265399568
19,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_7.csv,0.497,0.0922319426737591,-0.0186235487221394,-0.0508916840890655,0.1046304636187605,0.664,0.186,0.894,0.587,0.6880333722915641
20,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_8.csv,0.982,-0.10264335001663,-0.1053846715539127,-0.194975494396271,0.1080485244487818,0.595,0.167,0.889,0.576,0.6995394114117343
21,../gan_data/bank/bank-TABFAIRGAN//sample_data_bank_tab_split_age_60_0_9.csv,0.304,0.0464601170628339,-0.0411046072745821,-0.0843838183043721,0.103727265091273,0.647,0.198,0.894,0.592,0.6960759045063893
22,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_20_98_0.csv,0.021,0.0004855785178465,0.0005662754397177,0.0005483771463824,0.126572699989282,0.09,0.006,0.877,0.499,1.34943808798219
23,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_20_99_0.csv,0.234,-0.0051854989868793,-0.0025012092228589,-0.0055865921787709,0.1266982049117841,0.076,0.005,0.877,0.499,1.3447151461162183
24,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_21_98_0.csv,0.117,0.1574846366687048,-0.0059563094945136,0.0189190115501936,0.0949155125424974,0.206,0.696,0.65,0.67,0.7558864680077023
25,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_21_99_0.csv,0.436,0.4424190913398281,0.0490017032259662,0.0265323142658029,0.0876539954051999,0.347,0.591,0.822,0.722,0.7632324867505891
26,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_4_98_0.csv,1.0,-0.0018792576932111,-0.0008430359952319,-0.0011173184357541,0.1245103055972044,0.194,0.001,0.883,0.5,1.0348465798697877
